variant,epoch,seconds,train_loss,val_accuracy,val_balanced_accuracy,val_precision,val_recall,val_f1,val_mcc,val_brier,val_roc_auc,val_average_precision
full_semantic_multipath_repeat,19,10.425003079999897,0.01184053808517222,0.9962912020435231,0.9962562430931539,0.9973928670868454,0.9949751281468575,0.9961825306535204,0.9925791623147043,0.0030686156756606765,0.9998413295592951,0.9998482853558647
full_semantic_multipath_repeat,20,10.490397536000273,0.011465102434158325,0.9964140099228767,0.9963617034150616,0.9981751362311494,0.9944448652879833,0.9963065091451846,0.9928285335887399,0.002904418729353891,0.9998605269674501,0.9998644350445756
full_semantic_multipath_repeat,21,10.622633725000014,0.01234642812050879,0.9964017291349413,0.99636383424677,0.9976201326649451,0.9949751281468575,0.9962958748941227,0.9928008952551027,0.002899499758684926,0.9998676605295606,0.9998708546281045
full_semantic_multipath_repeat,22,10.473068770000282,0.01080233850516379,0.9964999754384242,0.9964467268905091,0.9983017337524079,0.9944953665126379,0.9963949149326419,0.993000866020385,0.002790850616575794,0.9998752420523245,0.9998777537574147
full_semantic_multipath_repeat,23,10.495473749000212,0.010585877003281244,0.996635064105713,0.9965802393899923,0.9985043222551778,0.99457111834962,0.9965338393421885,0.9932717120751724,0.002787144513175757,0.9998740928702429,0.9998764759543186
full_semantic_multipath_repeat,24,10.73496969000007,0.010364288164834892,0.9965245370142949,0.996486062907169,0.9977719262710147,0.995076130596167,0.9964222050847672,0.9930468300626708,0.0027601787676733375,0.9998826919640069,0.9998849994946698
full_semantic_multipath_repeat,25,10.566560332000336,0.010006136124554489,0.9966596256815837,0.9966054900023196,0.9985043980836016,0.9946216195742746,0.9965592268380307,0.993320700206612,0.0027113152965357584,0.9998811195738143,0.9998847704442491
full_semantic_multipath_repeat,26,10.453913806999935,0.009790460475986557,0.9965245370142949,0.9965028312456601,0.9971425681484853,0.9957073959043506,0.9964244652490871,0.9930446030717307,0.002808557114199299,0.9998691013086716,0.9998734116663579
full_semantic_multipath_repeat,27,10.64208580200011,0.01063499092789633,0.9966105025298423,0.9965737693167751,0.9977975241133136,0.9952276342701311,0.9965109223300971,0.9932186113070287,0.0026838757191923147,0.9998875129745207,0.999889285738381
full_semantic_multipath_repeat,28,10.423072021999815,0.009153303450771741,0.9966719064695191,0.9966288470451177,0.9981004001823616,0.9950508799838396,0.9965733072011127,0.9933427063027895,0.0027085043696999283,0.9998710489111907,0.9998758864698677
full_semantic_multipath_repeat,29,10.516445525000108,0.009322415960819593,0.9969052414402908,0.9968647034609897,0.9982526779609512,0.9953791379440952,0.9968138370505234,0.9938092990835451,0.002528762866584524,0.9998921993553502,0.9998933182468734
full_semantic_multipath_repeat,30,10.62736090899989,0.008965188188345305,0.9968069951368079,0.9967556522092045,0.9985553894112579,0.9948741256975482,0.9967113584619276,0.9936150050323878,0.002706121351278847,0.9998718657451053,0.9998767049140963
full_semantic_multipath_repeat,31,10.465602851000313,0.010088590031955391,0.9966105025298423,0.9965730985832353,0.9978227296893593,0.9952023836578037,0.9965108341129175,0.9932187258466963,0.0027400706125914444,0.9998903474425392,0.9998917626752654
full_semantic_multipath_repeat,32,10.474235715000304,0.008545712541256632,0.9968069951368079,0.9967764449489335,0.997773223006655,0.995656894679696,0.9967139354414701,0.9936109895646618,0.0025813057039032515,0.9998887010965783,0.9998918531774306
full_semantic_multipath_repeat,33,10.624898540999766,0.008390932463641677,0.9966473448936484,0.9966009134986317,0.9982012565869477,0.9948993763098755,0.9965475814100537,0.9932942536703786,0.0026382822897501952,0.9998726855976228,0.9998790976872796
full_semantic_multipath_repeat,34,10.443411856999774,0.008419896848499775,0.9968929606523554,0.9968447000858898,0.998530380580753,0.995076130596167,0.9968002630613768,0.993786354832721,0.0026426210830301777,0.9998889422829411,0.9998909679048623
full_semantic_multipath_repeat,35,10.402040552000017,0.00839306750068707,0.9968315567126786,0.9967929760252454,0.998101025446259,0.9953791379440952,0.9967382234696199,0.9936614335596954,0.002630763163531353,0.9998844955791731,0.9998872681686697
no_reconstruction_loss,1,10.41038953799989,0.1297366566423859,0.9826595274352803,0.9822911167998694,0.9954336714837974,0.9687902431633967,0.9819312568781512,0.9655967858977478,0.013534539617340463,0.9975818763933775,0.9975906692751473
no_reconstruction_loss,2,10.608489067999926,0.04770069303257125,0.9852753352655106,0.9849709167431769,0.9958169799628176,0.9738151150165392,0.9846931610728831,0.9707362242752495,0.011413673889981369,0.9986182366865014,0.9986947260323109
no_reconstruction_loss,3,10.437154697000096,0.03720476974600128,0.989450803163531,0.9893654723368523,0.9920247891902875,0.9862384162815948,0.9891231402342513,0.9788983966437637,0.008265933608119539,0.9991673467956074,0.9992030902664399
no_reconstruction_loss,4,10.483015000999785,0.030956327383007323,0.9914402908090583,0.9913430278478634,0.9945845621885487,0.9877787036335631,0.9911699499588269,0.9828865237661427,0.006768393595196442,0.9993822405244134,0.9993944441946808
no_reconstruction_loss,5,10.603653703999953,0.02655557300230222,0.992471876995628,0.9923854437600417,0.9952746303541486,0.989217988536222,0.9922370670550243,0.9849473853493796,0.005929182649086881,0.9995013446290657,0.9995066838693774
no_reconstruction_loss,6,10.398237958999744,0.024705904615776878,0.9932455666355553,0.9931479721049106,0.9965163882320035,0.9895714971088049,0.9930318003294059,0.9865012732297623,0.005439541994493404,0.9995626726763426,0.9995720364474493
no_reconstruction_loss,7,10.378604622000239,0.021460695817534414,0.9935525863339392,0.9934461656869715,0.997175572519084,0.9895462464964775,0.9933462605984563,0.9871203289520488,0.005157908061685159,0.999625373886028,0.9996235925950451
no_reconstruction_loss,8,10.590954768999836,0.020309336483478546,0.993822763668517,0.9937044711499228,0.9979115729421353,0.9893694922101861,0.9936221740398392,0.9876678130994453,0.004803523131252091,0.9996807109123502,0.9996889772390634
no_reconstruction_loss,9,10.42566109900008,0.018359671739329186,0.9943262759738665,0.9942596697808535,0.9964989725245452,0.9918188016059389,0.9941533788914199,0.9886530140873531,0.004481501390312066,0.9997058866633285,0.9997143783440183
no_reconstruction_loss,10,10.456418157999906,0.018299619697167407,0.9942648720341897,0.9941536163034979,0.9981162814377355,0.9900765093553519,0.9940801399470128,0.9885491419946983,0.0044671540551399404,0.999735497647384,0.9997469985805281
no_reconstruction_loss,11,10.584046467999997,0.016620533713804824,0.9948911922188928,0.9948048849867812,0.9978402825418604,0.9916420473196474,0.9947315096251267,0.9897911834784804,0.004109271488809197,0.9997826180369153,0.9997897000503333
no_reconstruction_loss,12,10.437614398000278,0.016213985585740633,0.9940192562754826,0.9939111711833191,0.997735023158752,0.9899502562937151,0.9938273952114782,0.9880556286815979,0.00462047217291289,0.9997750697187819,0.9997805275409266
no_reconstruction_loss,13,10.398953204000009,0.014664021147681134,0.9947929459154099,0.9947099191393287,0.9976122132750781,0.9916672979319748,0.9946308724832215,0.989593136678918,0.004105609929478704,0.9997983863123027,0.9998039205618262
no_reconstruction_loss,14,10.557691847000115,0.014070012965904814,0.9957140050105615,0.9956581585686837,0.9975662931602698,0.9936115950811807,0.9955850168882592,0.9914281027144044,0.0034270115130834566,0.9998176093785816,0.9998262115563387
no_reconstruction_loss,15,10.42243144799977,0.013409305636637977,0.9951982119172766,0.9950990541676046,0.9986520168879394,0.9914652930333561,0.9950456785899824,0.9904117410622968,0.003856468026385095,0.9998271249201522,0.9998324850282361
no_reconstruction_loss,16,10.465083363000304,0.014203366204830153,0.9957140050105615,0.9956420609637322,0.9981724960657902,0.9930055803853244,0.9955823344008303,0.99143303252526,0.0033279287546232115,0.9998459317211067,0.999852883065084
no_reconstruction_loss,17,10.628332352000143,0.012416782719083131,0.9956648818588201,0.9955888768049188,0.998273498197329,0.9928035754867055,0.9955310233070428,0.9913361455727431,0.0034855290294101404,0.999841470226185,0.9998476104759936
no_reconstruction_loss,18,10.536850713000149,0.01171533828601241,0.9960333054968806,0.9959676359898291,0.9982748122589811,0.993561093856526,0.9959123755046255,0.9920701857579449,0.003105036865698553,0.9998471373510605,0.9998533544098465
no_reconstruction_loss,19,10.556152741999995,0.011426086504278439,0.996045586284816,0.9959889808320082,0.9979464036711203,0.9939146024291089,0.9959264225893784,0.9920921034557222,0.003118100118815724,0.9998532391547374,0.9998608070491717
no_reconstruction_loss,20,10.697930682000333,0.011324166413396597,0.9961929557400403,0.9961639601798599,0.9970651486401012,0.9951013812084943,0.996082297037711,0.9923816629875737,0.003013409182978926,0.9998611792875128,0.9998666415485743
no_reconstruction_loss,21,10.517450366000048,0.010698801162652672,0.9964754138625534,0.9964241592123402,0.998200618379036,0.9945458677372926,0.9963698916026865,0.9929511964527815,0.0028679075665820793,0.9998648233447992,0.9998725932253303
no_reconstruction_loss,22,10.546330217000104,0.010517224266992083,0.9962297981038464,0.9961736652896858,0.9981239225230707,0.9941166073277277,0.996116234645211,0.9924607534533888,0.003018137113200551,0.9998448966422103,0.9998552585076828
no_reconstruction_loss,23,10.61678443899973,0.010576268844306468,0.9962666404676525,0.9962195900106525,0.9978211851739252,0.9944953665126379,0.9961554999114753,0.9925322803829629,0.002956653430475785,0.9998584872975459,0.9998699370825506
no_reconstruction_loss,24,10.509760244000063,0.009544464912531631,0.9963894483470059,0.9963431601381307,0.9979226306589314,0.994646870186602,0.9962820577672112,0.9927779547324473,0.00289277206378867,0.9998555900425893,0.9998677876043598
no_reconstruction_loss,25,10.466699225000411,0.009229852062916117,0.9965245370142949,0.9964699653022174,0.998377611032245,0.9944701159003105,0.9964200326371583,0.9930503797302541,0.00282369945009836,0.9998328503040617,0.9998518674951112
no_reconstruction_loss,26,10.717566004000219,0.009227956259357078,0.9965245370142949,0.9964733189699158,0.9982513051852603,0.9945963689619474,0.9964204854479453,0.9930495261557098,0.0028316830536245442,0.9998625509406199,0.9998723292101858
no_reconstruction_loss,27,10.482904143999804,0.00968314306477883,0.9966227833177776,0.9965790165540025,0.9980749746707194,0.9949751281468575,0.9965226407698241,0.9932445157623844,0.0027733841283805924,0.9998326323609402,0.9998556537251195
no_reconstruction_loss,28,10.465791504999743,0.008614877721161715,0.9965613793781009,0.9965266217598185,0.9976712987571823,0.9952528848824584,0.9964606244469726,0.9931199559756426,0.0027543176562676527,0.9998726626562414,0.9998816222485167
no_reconstruction_loss,29,10.650006206999933,0.008566826834742513,0.9965245370142949,0.9964645994339003,0.9985798336376547,0.9942681110016918,0.9964193079015626,0.9930518703284942,0.002704781795588185,0.9998705396729003,0.9998823218330553
no_reconstruction_loss,30,10.422875174999717,0.008197274185451013,0.9967210296212605,0.9966793482697723,0.9981005926151041,0.995151882433149,0.9966240564427418,0.993440766073853,0.0026503930276275153,0.9998611258582435,0.9998770549978113
no_reconstruction_loss,31,10.406709373000012,0.009224441541092736,0.9963894483470059,0.9963337698685757,0.9982760806185829,0.9942933616140192,0.9962807408157069,0.9927802381467838,0.0029052517298917358,0.9998536825874871,0.9998684752091348
no_reconstruction_loss,32,10.64285656400034,0.008145629548068557,0.9966964680453898,0.9966661708611586,0.9976467611336033,0.9955558922303865,0.9966002300216119,0.9933897120314267,0.0027011732012167024,0.9998501571612904,0.9998717661258141
no_reconstruction_loss,33,10.52875327799984,0.007765187200025788,0.9966473448936484,0.99660426716633,0.9980750721847931,0.9950256293715123,0.9965480179553645,0.9932935423376659,0.002676223752246092,0.9998847708757475,0.9998944150662589
no_reconstruction_loss,34,10.487538595999922,0.007824128167703748,0.9967824335609373,0.9967518650701457,0.9977479187226398,0.9956316440673686,0.9966886580217892,0.9935618269323873,0.00256374058915064,0.9998801512060397,0.9998901164017256
no_reconstruction_loss,35,10.694014315999993,0.00921874609443226,0.9967210296212605,0.9966833726710103,0.9979492632538356,0.9953033861071131,0.9966245685895248,0.9934400192439312,0.002754230438228758,0.9998498036829038,0.9998659895823616
single_path_attention,1,8.918709210000088,0.19804925907935414,0.9778577393525568,0.9776255984398895,0.9851129363449692,0.9691185011236523,0.9770502653921057,0.9557828417169093,0.01758273464176823,0.995921847407848,0.9961838111995158
single_path_attention,2,9.046711893000065,0.08135409264692238,0.9822665422213489,0.9819005216734247,0.9949158257892143,0.9684872358154685,0.9815236584179953,0.9648046550437219,0.013997603340166755,0.9976263856914966,0.9977754591677294
single_path_attention,3,8.812050684000042,0.06605358626693487,0.9842805914427469,0.9840388159717715,0.9923683737184263,0.975178648082216,0.9836984207845135,0.9686611135535316,0.012186172170369313,0.9981292091491616,0.9982564787603037
single_path_attention,4,8.83930768099981,0.0584085417379226,0.98490691162745,0.9846572187116123,0.9933405327573794,0.9755069060424715,0.9843429517803681,0.9699251862279955,0.01162299613967704,0.9983787171961453,0.9984919607417643
single_path_attention,5,8.980393782000192,0.054311958514153956,0.9858156899346662,0.9855224058131408,0.9959752321981424,0.9747746382849785,0.9852609011906129,0.9718030604528951,0.010838715900124089,0.9987238005464848,0.9987923451107226
single_path_attention,6,8.72604434699997,0.05128025588180338,0.985287616053446,0.9850083591903075,0.9948715305517615,0.9747746382849785,0.9847205571002219,0.9707253905230036,0.011227022938810238,0.998634543178766,0.9987118152889194
single_path_attention,7,8.815480368999943,0.04845499074352639,0.9870437687282017,0.9868835342598361,0.9922613270674772,0.9810115395298336,0.9866043653262567,0.9741197780470143,0.010025349299068021,0.998802798588906,0.9988831389382117
single_path_attention,8,8.95169090599984,0.04602505503488438,0.9871665766075551,0.987123141289673,0.9880512379120044,0.9855313991364291,0.9867897098792744,0.9743152893096659,0.009806440500325055,0.9988623399251919,0.9989406190927294
single_path_attention,9,8.804588465999586,0.04465723710932902,0.9878420199439996,0.9876478375431448,0.9943919489897826,0.980531777895614,0.9874132275535892,0.97574679192763,0.009239791186400819,0.9989895734290147,0.9990491532896514
single_path_attention,10,8.72205604599958,0.0425728514790535,0.9882964090976077,0.9882035106984339,0.9910805041675137,0.9847991313789359,0.9879298334494332,0.9765900237959663,0.008977214931987875,0.9990712794599973,0.9991262986887263
single_path_attention,11,8.963373465000132,0.04112523682415485,0.9876700889129046,0.987426144109697,0.9960928463100532,0.9784864782970987,0.9872111685731026,0.9754547444222297,0.009294755069819922,0.9990576142451729,0.9991245924095802
single_path_attention,12,8.80296895499987,0.0403285966653909,0.9877192120646461,0.9876939630011969,0.9879661231197068,0.9867686791404692,0.9873670380757472,0.9754200087729816,0.009206522311268082,0.9990856760822774,0.9991400176502286
single_path_attention,13,8.822787409000284,0.03976998865338308,0.9888858869185047,0.9887525130434204,0.9932194748916645,0.983864858722824,0.9885200360255223,0.9777907598441097,0.008446067323662362,0.9991604517031175,0.9992109965675946
single_path_attention,14,9.052739914000085,0.038253084703215534,0.9886402711597976,0.9885389094654464,0.9917611758124396,0.9848243819912633,0.9882806066211405,0.9772820478770027,0.008626796030665367,0.999136105766046,0.9991908900061509
single_path_attention,15,8.940117546000238,0.03725496819242835,0.9869455224247188,0.9869817396718015,0.9849018621036739,0.9883089664924375,0.9866024728079351,0.9738795103202704,0.010050597863766596,0.9990112041328778,0.9990738019060592
single_path_attention,16,8.859552041999905,0.03633746176159808,0.9895736110428845,0.9894313593799211,0.9942860058160298,0.9842183672954069,0.9892265719180255,0.9791736592763219,0.008032826308353681,0.999283172395771,0.9993092680612262
single_path_attention,17,8.983993677999933,0.034637401279594214,0.9906788819570663,0.99060855168057,0.9927690668290455,0.9880312097568366,0.9903944720756293,0.9813520989915072,0.007208590622152412,0.9993114995680605,0.9993588193830134
single_path_attention,18,8.844333960999847,0.03330183051792639,0.9912806405658987,0.9911889598708303,0.994205697730565,0.9878292048582178,0.9910071942446043,0.9825644686063868,0.006731478801323177,0.9994079246081014,0.9994332922954257
single_path_attention,19,8.88520379800002,0.03210238621437124,0.9907280051088078,0.9906650895070817,0.992544882848159,0.9883594677170922,0.9904477536406078,0.9814483830234351,0.007219887344297696,0.9993636580056462,0.99939692929597
single_path_attention,20,8.998721947999911,0.03090415405375617,0.9917227489315714,0.9916220074194539,0.9950153861804125,0.9879302073075272,0.9914601388677715,0.9834536622947816,0.006437906805087259,0.9994290409420493,0.9994589062600464
single_path_attention,21,8.869157788999928,0.029723906091281345,0.9916122218401533,0.9914996601279655,0.9953418520592577,0.9873746938363255,0.9913422657151187,0.9832382330770725,0.006499982466457072,0.9994284939712237,0.9994629384662608
single_path_attention,22,8.774701219000235,0.029008215413029705,0.9926560888146584,0.9925808599543536,0.9950501332656428,0.9898240032320784,0.992430188106028,0.9853120626662164,0.006021689915265801,0.9994726944662777,0.999503448704128
single_path_attention,23,8.999951941999825,0.028557076172104904,0.9909981824433856,0.9908918704936693,0.9944537729608711,0.9869959346514153,0.9907108187912659,0.9820055369160289,0.006994765589610413,0.9994195069870013,0.9994473393018279
single_path_attention,24,8.791535604000273,0.028236289521945374,0.9914402908090583,0.9914349183427948,0.9911629551078119,0.9912380375224099,0.9912004948932571,0.9828678616304537,0.006623470640493482,0.9994731605385484,0.9994997297269166
single_path_attention,25,8.976368490999903,0.026769366368119205,0.9929876700889129,0.9929244261549314,0.9949530814100939,0.9906067722142262,0.9927751698657523,0.985972176823386,0.005493602351743413,0.999552908401902,0.9995816216135326
single_path_attention,26,9.06382731399981,0.02631895514205098,0.9931718819079433,0.9930889886064196,0.995885296284067,0.9900512587430245,0.9929597082584142,0.9863475030059561,0.005425166860273525,0.9995494460645034,0.9995767355204354
single_path_attention,27,8.802117410999927,0.025422215035983495,0.9915016947487351,0.9915275571493577,0.9900753167586085,0.99247531752645,0.9912738644674788,0.9829945553681723,0.006438526024634922,0.99952256510481,0.9995573734327388
single_path_attention,28,8.828821173000051,0.025230271076517447,0.993270128211426,0.993159808046445,0.997022067245285,0.9891169860869126,0.9930537950616032,0.9865567857687089,0.0053892985797527005,0.9995917451416606,0.9996143344189455
single_path_attention,29,8.921630699000161,0.024623793616358722,0.9935771479098099,0.9935096481110588,0.9957377714633652,0.9910360326237911,0.9933813386653843,0.987153541375261,0.0052131672817257845,0.9996092162108811,0.9996309286064755
single_path_attention,30,8.752585073999853,0.024474597442895173,0.9931841626958786,0.9931519189280567,0.9940033399119478,0.991970305279903,0.9929857819905213,0.9863593812398018,0.005390709451208901,0.9995987552429167,0.9996253518666278
single_path_attention,31,8.750294545000088,0.023802961023258313,0.9936999557891635,0.9936003522950942,0.9970752797558494,0.9899502562937151,0.9934999936647112,0.9874120267412815,0.00510473770338093,0.9995914055488468,0.9996204478144671
single_path_attention,32,9.066098725999836,0.0231269126159272,0.9937613597288402,0.9936829300985623,0.99634360003047,0.990808777112845,0.9935684804902134,0.9875260216784741,0.004906344190509611,0.9996400750853295,0.999663422646801
single_path_attention,33,8.80898278199993,0.023442587389477663,0.992435034631822,0.9923006164937754,0.9970422499298809,0.9873746938363255,0.9921849229910431,0.9848987890597434,0.006007732195411937,0.9995612515181497,0.9995910496551882
single_path_attention,34,8.799399964000258,0.022902261146477292,0.993859606032323,0.9937537495385877,0.9974809801277321,0.9898745044567331,0.9936631856433134,0.9877347954933539,0.005148314732707015,0.9996358025549423,0.9996576527575433
single_path_attention,35,8.986762813000041,0.022901165445468257,0.9940192562754826,0.993943366393222,0.9965219598882965,0.9911622856854279,0.9938348967630043,0.988041433991289,0.004919863167760812,0.999621283377389,0.9996484016412853
plain_mlp_baseline,1,8.209977968000203,0.24112868936998502,0.9689173257356192,0.9684565097595428,0.9839939422424148,0.9515693255561447,0.9675100448004519,0.9382174696210412,0.02567310588162226,0.9926432034596087,0.993461608388406
plain_mlp_baseline,2,8.429828072999953,0.08477969049875225,0.9779805472319104,0.9775962413203284,0.9909624474107931,0.9635128651869808,0.9770448987952732,0.9562440266126486,0.01729064034450209,0.9965437296911234,0.9967340984009253
plain_mlp_baseline,3,8.150362225999743,0.0664619772828051,0.980080561968856,0.9797142539283983,0.9925560887044482,0.9662904325429892,0.9792471659970828,0.9604225439531852,0.01513978381807231,0.9973974186327694,0.9975255503675209
plain_mlp_baseline,4,8.216652303999581,0.05915123006062848,0.9825858427076681,0.9822851212510104,0.992773261065944,0.9712648031714769,0.981901261040486,0.9653406098617128,0.013598497872328546,0.9978305340999558,0.9979332930939371
plain_mlp_baseline,5,8.222738776999904,0.05419478251465729,0.9832735668320479,0.982963967587511,0.9938528295064184,0.9716183117440598,0.9826098059244127,0.9667318450020612,0.012841735285476759,0.998132103989236,0.9982416590285399
plain_mlp_baseline,6,8.176092458000312,0.050423053997967926,0.9842928722306823,0.9840272948705079,0.9932811615095505,0.9742948766507588,0.9836964142309016,0.9687142433309912,0.011974134654449941,0.9983636917989045,0.9984717920295977
plain_mlp_baseline,7,8.206150063000223,0.04757340851106814,0.9849191924153854,0.9846705147513157,0.9933153361614604,0.9755574072671263,0.9843562893322123,0.9699485929027306,0.011380263394816955,0.9985272010598798,0.9986176254251482
plain_mlp_baseline,8,8.22801813499973,0.04489849667463984,0.9856806012673773,0.9854472471316067,0.9935540203908678,0.9768956897204757,0.9851544396628555,0.9714566018457372,0.010926018353803859,0.9986467905558604,0.9987321696245115
plain_mlp_baseline,9,8.255820705999668,0.04312207344919443,0.9860981480571793,0.9859026661492178,0.9925738137307624,0.9787389844203722,0.9856078521117807,0.9722548347038119,0.010487722076456653,0.9987330595068186,0.9988145676820116
plain_mlp_baseline,10,8.16831366400038,0.04126807406012501,0.9860735864813086,0.9858432081263685,0.9938634554651192,0.9774007019670227,0.9855633354551241,0.9722406566557746,0.010354165799777307,0.9988325538621746,0.9988971342254518
plain_mlp_baseline,11,8.29857204200016,0.040095518037144624,0.9868472761212359,0.9866218340761889,0.9945071868583162,0.978360225235462,0.9863676285274239,0.973785326695317,0.00998312840643195,0.9989127019922582,0.9989708659180377
plain_mlp_baseline,12,8.166394884000056,0.039081383403390645,0.986884118485042,0.9866684295306952,0.9941778450332145,0.9787642350326995,0.9864108306188925,0.9738488783468507,0.009911057947866444,0.9989340199688724,0.9989842599737847
plain_mlp_baseline,13,8.317928375000065,0.038056379636483534,0.9874981578818097,0.9873064021742755,0.9939322563301671,0.9802792717723405,0.9870585543210191,0.9750557854228531,0.009552154541292414,0.9989720745886485,0.9990332793604073
plain_mlp_baseline,14,8.207073605000005,0.03669563885778189,0.9875841233973571,0.9873706329099939,0.9948453608247423,0.9795470040148474,0.9871369136226573,0.9752489477147098,0.00947002539115107,0.9990029660640072,0.9990537155118034
plain_mlp_baseline,15,8.131458182000188,0.03639020321092435,0.9877437736405168,0.9875334204230424,0.9948978283721766,0.9798247607504482,0.9873037681601914,0.9755655894932628,0.00921296340523762,0.9990498069309203,0.9990780433086178
plain_mlp_baseline,16,8.360985288999927,0.0355917129399521,0.988099916490642,0.987943151981866,0.993258771257852,0.982198318309219,0.9876975814130642,0.9762324393166304,0.009026320342580052,0.9990355081113704,0.9990729021109738
plain_mlp_baseline,17,8.179390951999721,0.034588578103908474,0.9881981627941249,0.9880233616914462,0.9940421397156592,0.98161755422569,0.9877907789254361,0.9764432168012415,0.008917812791782003,0.9990824926637765,0.9991144980019241
plain_mlp_baseline,18,8.16753883299998,0.03396288072690368,0.9887385174632805,0.9885621068241568,0.9946805789985167,0.9820973158599096,0.9883488977828601,0.9775268467527964,0.008591580592181146,0.9991588584845656,0.9992055760183093
plain_mlp_baseline,19,8.400950218999697,0.03344085589051247,0.9890086947978582,0.9888371806255991,0.9947847428162389,0.9825518268818019,0.9886304450005716,0.9780639421774456,0.008467577440895015,0.9991644978382954,0.9992087849974394
plain_mlp_baseline,20,8.17740845299977,0.03251515170559287,0.9891806258289532,0.9890280203162232,0.9942561012968447,0.9834355983132591,0.9888162488099016,0.9783938013600937,0.008262318544643297,0.9992028235286019,0.9992223200492082
